image_name,latitude,longitude
1398.807486720.png,,
1399.242926816.png,,
1399.663896512.png,,
1400.113035168.png,,
1400.536501024.png,,
1400.972539008.png,,
1401.407709696.png,,
1401.840616512.png,,
1402.265261952.png,,
1402.710292160.png,13.02284891547219,77.56577561130783
1403.136977248.png,13.024687743832608,77.56795667811915
1403.571435264.png,,
1404.009579072.png,,
1404.435293504.png,,
1404.870070912.png,,
1405.304129440.png,,
1405.742287008.png,,
1406.165918112.png,,
1406.607139264.png,,
1407.041513024.png,,
1407.465261920.png,,
1407.898279392.png,,
1408.332897216.png,,
1408.767135552.png,,
1409.201570848.png,13.022574330366293,77.56522276192936
1409.633661216.png,13.02799330737904,77.56633424943813
1410.068470432.png,13.026761563213954,77.5633733951845
1410.496679456.png,13.025838668972412,77.56587194098485
1410.933772960.png,13.026577192496106,77.56696336562256
1411.369196928.png,13.023958312428539,77.56503131042064
1411.802428288.png,13.026760164434249,77.56337306743899
1412.242449984.png,13.026760426326643,77.56337305401483
1412.665946656.png,13.02676038740963,77.56337336899104
1413.103307904.png,13.026760008766185,77.56337330776387
1413.534059040.png,13.026759633312647,77.56337377269755
1413.972779968.png,13.026759614173137,77.56337456832352
1414.396151584.png,13.026759941139883,77.56337462365718
1414.832299584.png,13.02675865719726,77.56337496155265
1415.271228608.png,13.026758320979743,77.56337444161272
1415.707358432.png,13.026758815736269,77.56337326945595
1416.129616256.png,13.026759680523451,77.56337349635668
1416.569207296.png,13.026762033408101,77.56337342399729
1417.009677632.png,13.026761574697678,77.56337350781632
1417.436188960.png,13.026761788422276,77.56337330972838
1417.870524448.png,13.026760715971335,77.56337431686643
1418.298950464.png,13.02676179735405,77.56337384964081
1418.736102048.png,13.026762253193551,77.56337491080285
1419.170658944.png,13.026762474892957,77.56337357919347
1419.605226432.png,13.026763104902063,77.56337120148328
1420.037995936.png,13.026765622067526,77.56337080432512
1420.465413792.png,13.026760028543675,77.5633737320977
1420.897239552.png,13.026757712024102,77.56337540978802
1421.340067264.png,13.0267599168965,77.56337629185235
1421.773195552.png,13.026760744999608,77.56337649026771
1422.206017312.png,13.026761889542732,77.56337440657899
1422.635792864.png,13.026759102191043,77.56337892527607
1423.065791040.png,13.026764128547226,77.5633712165445
1423.501277664.png,13.026764971004955,77.56337410109789
1423.936690272.png,13.026766287165733,77.56337587766848
1424.371277600.png,13.026763983405884,77.56337838536365
1424.800546688.png,13.026764411493073,77.56337685501148
1425.233700864.png,,
1425.669042976.png,,
1426.103046144.png,,
1426.532623776.png,,
1426.963446432.png,,
1427.400840160.png,,
1427.829662112.png,,
1428.267390208.png,,
1428.704654400.png,13.025826736395722,77.56586251985667
1429.133747680.png,,
1429.564765664.png,13.024106062196974,77.56574696484405
1430.007681472.png,13.025837880421369,77.56587234632846
1430.432022688.png,13.025974038140449,77.56199327766534
1430.870300416.png,13.02583786064379,77.56587114732339
1431.296443616.png,13.025837820131665,77.5658724668183
1431.735484128.png,13.025860025243244,77.56573184795073
1432.165624032.png,13.025837551220436,77.56587358069464
1432.603593632.png,13.025837831615414,77.5658724628893
1433.031981056.png,13.025976035674395,77.56199189465131
1433.466912096.png,13.0258378558589,77.56587222714826
1433.901311040.png,13.025836590413098,77.56587393561587
1434.337794720.png,13.025839073455712,77.56587266130467
1434.767799360.png,13.025838008337617,77.56587192919781
1435.195383200.png,13.024107916836053,77.56578571412048
1435.633847936.png,13.024495703253391,77.56791116438492
1436.067432192.png,13.024495594795129,77.56791156514467
1436.501395712.png,13.025838604854783,77.56587236793806
1436.932126656.png,,
1437.369291936.png,13.025839305682718,77.56587584511819
1437.795592512.png,13.025976929492675,77.56199274020854
1438.231461984.png,13.024098785274434,77.56577094887416
1438.667974688.png,13.025977237320879,77.56199307630321
1439.101985856.png,,
1439.537911456.png,,
1439.965360288.png,13.025814975755772,77.56584938973631
1440.396865056.png,13.025977321854016,77.56199243849275
1440.835526848.png,,
1441.262673856.png,13.02583762076095,77.56587216690333
1441.697735872.png,13.025845309452524,77.56587580779252
1442.129728832.png,,
1442.561037760.png,13.023602264637987,77.56187378364938
1443.000749632.png,13.025837854582925,77.56587245306675
1443.426587104.png,13.025882074365216,77.56589634018111
1443.861403680.png,13.025837866385672,77.5658721989903
1444.296380576.png,13.028214753262308,77.56618754255852
1444.728511328.png,13.025157716250419,77.56599822548834
1445.165320224.png,13.025838209303293,77.56587116827814
1445.599225344.png,13.028163538123751,77.56601456168667
1446.033823520.png,,
1446.467428128.png,13.025837921571489,77.56587228542867
1446.901690368.png,13.025838442806272,77.56587049510655
1447.325192128.png,13.023310536225415,77.56704329034348
1447.770221152.png,13.02817155689791,77.5661583755
1448.195462080.png,13.025837028709677,77.56587145837058
1448.629010304.png,13.028124403771598,77.56643344926216
1449.064028736.png,,
1449.500980864.png,13.025838251729386,77.5658716377957
1449.933965664.png,13.025838627822294,77.56587263904022
1450.366601376.png,13.025837910406723,77.56587223828049
1450.800840704.png,13.025835505517422,77.5658688364065
1451.226215872.png,13.02817219870606,77.56616049258538
1451.667255936.png,13.025837253280844,77.56587229918024
1452.096708416.png,13.025837950280867,77.56587238627345
1452.531181280.png,13.03014859978253,77.5643853567608
1452.965410176.png,13.02339149813555,77.56709597453394
1453.397473888.png,13.028367539415175,77.56604081079514
1453.832490496.png,13.022049785251792,77.5627373721154
1454.266128960.png,13.029267958335737,77.56011285036217
1454.699524384.png,13.029272505200947,77.56009343160437
1455.134545344.png,13.029274806545038,77.5600530832589
1455.559287264.png,13.029272234060544,77.56005785529575
1456.000579648.png,13.028171515748173,77.56615320032962
1456.430889024.png,13.029274268730061,77.56005151017868
1456.864758144.png,13.028171909382005,77.56615578889706
1457.293421312.png,13.029245816370523,77.56007888986184
1457.727944352.png,13.029279910045421,77.56006994348988
1458.164202144.png,13.029262433929473,77.56008843098876
1458.599714176.png,13.025978023638535,77.56199260121954
1459.033078880.png,,
1459.456838080.png,,
1459.902149472.png,13.024098559425715,77.56577234040107
1460.324827328.png,,
1460.761824384.png,,
1461.198586688.png,13.023602849676696,77.56187543923896
1461.628501376.png,13.024495596071104,77.56791130451987
1462.061541568.png,13.025837535270794,77.56587245830544
1462.495739584.png,13.024098401841991,77.56577428984839
1462.929121088.png,,
1463.356131488.png,,
1463.792183712.png,13.025838218873085,77.5658717537017
1464.229719616.png,,
1464.663237984.png,13.0258371719376,77.56587317666072
1465.088791456.png,13.022674948488204,77.56826590420772
1465.532979456.png,13.025837866385672,77.56587224417399
1465.965384160.png,13.025837096655218,77.5658721570808
1466.392498112.png,13.025837579610831,77.56587212368414
1466.824663104.png,13.025837661273073,77.5658721950613
1467.258998752.png,13.023603982112567,77.56187337028403
1467.692145536.png,13.025838871852043,77.56587180739828
1468.127342304.png,13.0258378558589,77.56587224679335
1468.563488768.png,13.025838301173323,77.56587176352424
1468.989628576.png,13.025836779257043,77.56587094563385
1469.423965664.png,13.024652709288707,77.56534792666298
1469.859924480.png,13.024495771518286,77.56791181201793
1470.297727936.png,13.02584233803149,77.56586797005822
1470.731467520.png,13.025837752186124,77.56587261415646
1471.163966304.png,13.025862527425215,77.56584224416385
1471.596566080.png,13.025846808082258,77.56586278572014
1472.029540032.png,13.025837713587956,77.56587108445912
1472.466204064.png,13.024098553045802,77.56577180998376
1472.892650624.png,13.025839249858919,77.56587175304688
1473.324531616.png,13.025837848841045,77.56587222583859
1473.759218336.png,13.02583798824104,77.56587181853047
1474.192070720.png,13.02583992293444,77.56587183490139
1474.622618624.png,13.025839252729853,77.56587209683586
1475.059042816.png,13.025978776142926,77.5619955663178
1475.494299040.png,13.024098068810817,77.5657733724229
1475.922381824.png,13.02583831935593,77.56588245176046
1476.358745792.png,,
1476.797163872.png,13.025837858410837,77.56587237841542
1477.231284960.png,,
1477.665277344.png,,
1478.094711968.png,,
1478.527164480.png,13.024098439483435,77.56577233712689
1478.963329408.png,,
1479.397749728.png,13.025837896690021,77.5658726148113
1479.821222336.png,,
1480.253486496.png,13.02409837185642,77.56577249494241
1480.697891296.png,,
1481.123011680.png,13.024098637260579,77.56577147798181
1481.559439936.png,13.025838024925253,77.56587101635616
1481.988480928.png,,
1482.427152320.png,13.024098708077563,77.56577243142331
1482.855921728.png,,
1483.291537760.png,,
1483.726961824.png,13.024098188115078,77.56577265865145
1484.161477920.png,,
1484.595589728.png,13.025723282427798,77.56107550314206
1485.025665088.png,,
1485.459901984.png,13.024498660335812,77.56791179040833
1485.893851104.png,,
1486.329621920.png,,
1486.761871584.png,,
1487.197285472.png,,
1487.624632864.png,13.0240987259413,77.56577275687687
1488.058556512.png,13.025832569504496,77.56587249890528
1488.492606528.png,13.025837543245615,77.56587219637096
1488.928284736.png,13.025845505952296,77.56587359837523
1489.362078752.png,13.029339265862054,77.55990068143271
1489.785120544.png,,
1490.222622656.png,13.025837920295514,77.56587218589358
1490.659533824.png,13.025837842461183,77.56587224286433
1491.084476192.png,13.025837799397108,77.56587207326174
1491.522155552.png,13.025837959212666,77.56587205558118
1491.957399072.png,13.025839007424128,77.56587042700359
1492.386325664.png,13.025837384387023,77.56587192657845
1492.822153952.png,13.02583940776052,77.56587258796301
1493.259471456.png,13.02583814741863,77.5658731452286
1493.694578688.png,13.025837867342648,77.56587238365411
1494.127705664.png,13.02583788201633,77.56587203331675
1494.555879168.png,13.025837842780167,77.56587231555115
1494.986768320.png,13.024098486056769,77.56577214918892
1495.423124768.png,13.025155892242626,77.56599784371885
1495.859320992.png,13.025837890629143,77.56587224744818
1496.284417728.png,13.025153111252747,77.56599783586083
1496.727090144.png,13.0258334492876,77.56587123900046
1497.162033952.png,13.025835357504597,77.56586714234528
1497.592730208.png,13.02449673679676,77.56791061497736
1498.027188608.png,13.024495889546392,77.56791131892628
1498.463149792.png,13.025155950299544,77.56599801004724
1498.887378048.png,13.025838030348137,77.56587289770052
1499.320677536.png,13.025838341366462,77.56587408164435
1499.752619008.png,13.025837850436004,77.56587217214202
1500.187997344.png,13.024098477124905,77.56577240457501
1500.622767136.png,13.029274384203978,77.5600519457266
1501.058607488.png,13.0258378370383,77.56587228542867
1501.491592864.png,13.022052476319082,77.56270920793848
1501.924813472.png,13.025837317717457,77.56587185716582
1502.360544672.png,13.025837853625934,77.56587218785809
1502.793939872.png,13.029276954136549,77.56005990137233
1503.223279040.png,13.025837812156832,77.56587269732064
1503.652679744.png,13.025837325692292,77.56587169280193
1504.088738944.png,13.024098375684371,77.56577223300795
1504.523840992.png,13.025837818536694,77.56587222321924
1504.956355840.png,13.025836541288157,77.5658723365059
1505.389123840.png,13.025843320211342,77.56587724712244
1505.825892768.png,13.02583928080125,77.56587018078517
1506.259410208.png,13.025839283991182,77.56587289311666
1506.692891904.png,13.025837812794826,77.56587257224692
1507.125870912.png,13.025840594733998,77.56587160308938
1507.560437920.png,13.025837834805346,77.56587229132221
1507.993672352.png,13.0240984905227,77.56577220943382
1508.418852608.png,13.025837722200771,77.56587248056987
1508.854541728.png,13.025837329520202,77.56587164630857
1509.287170016.png,13.025841727478625,77.56587196128477
1509.721588512.png,13.02918891929736,77.56009457343404
1510.153237760.png,13.025837700509236,77.5658721662485
1510.587928640.png,13.025837482636915,77.5658722422095
1511.023928832.png,13.025837100802127,77.56587509074691
1511.459533440.png,13.024098669798112,77.56577279092836
1511.893796288.png,13.025837591732573,77.56587226512877
1512.318226848.png,13.025837819493685,77.56587236924771
1512.749920544.png,13.025837890948141,77.56587203004256
1513.187728416.png,13.02409849243668,77.56577209287298
1513.617082560.png,13.025837831934412,77.5658723581155
1514.051918592.png,13.024098211082753,77.56577301881136
1514.486378080.png,13.025838486189343,77.5658740973604
1514.921810880.png,13.02409842161971,77.56577249625208
1515.356849152.png,13.025833155175919,77.56586982913815
1515.789373312.png,13.025837410225467,77.5658749316217
1516.222985248.png,13.0240984905227,77.56577221074352
1516.648985312.png,13.026585953297426,77.56260307372666
1517.085143808.png,13.024098498816581,77.56577219109842
1517.521393440.png,13.02583759938841,77.565871053027
1517.948218624.png,13.02583486497918,77.5658710949365
1518.389684288.png,13.025837834805346,77.56587228084483
1518.823738688.png,13.025837903388867,77.5658714930769
1519.251981888.png,13.024153725204863,77.56053282369702
1519.688251392.png,13.025836993620436,77.5658719567009
1520.125839456.png,13.025837499224563,77.56587242294427
1520.551590464.png,13.025834423173672,77.56586977544158
1520.984920000.png,13.025837731451567,77.56587198092986
1521.424030208.png,13.025837468920212,77.56587276673329
1521.857076032.png,,
1522.289034688.png,13.025837850436004,77.56587218523875
1522.723948864.png,13.025834417750788,77.56586897457692
1523.148962112.png,13.02360214660946,77.56187378921548
1523.583889504.png,13.02583780832892,77.56587250086979
1524.025989888.png,,
1524.449782208.png,,
1524.882665024.png,13.025837537503735,77.56587254932766
1525.324977056.png,13.02360222061654,77.56187417655109
1525.757522560.png,13.02465526507398,77.56534440233465
1526.182244192.png,13.025835222251498,77.56586330566007
1526.618020480.png,13.025158210691144,77.56599818750784
1527.053751808.png,13.02583632564879,77.56587931378546
1527.490186560.png,,
1527.915351040.png,13.02583797548133,77.56587211648096
1528.349061344.png,13.025837763988871,77.56587228477383
1528.786773536.png,13.0244959322917,77.56791163259281
1529.216553696.png,13.024495839145198,77.5679128289785
1529.649357472.png,13.030445315479621,77.56328668046717
1530.083221920.png,13.024787784992016,77.56243079925933
1530.524069952.png,13.02919854877232,77.5601445630145
1530.951227712.png,13.029271897048957,77.56005381606153
1531.384914976.png,13.030958284619022,77.5625623458627
1531.813032960.png,13.02583920296692,77.56587035366195
1532.251261440.png,13.024099329480558,77.565771481256
1532.687391072.png,13.030922223805517,77.56292272808149
1533.115794016.png,13.02511756000428,77.56717126235984
1533.550504160.png,13.026579738372742,77.56694762336066
1533.985768768.png,13.026578658265214,77.56694915567735
1534.418461792.png,13.025847004263031,77.56587337442127
1534.858563648.png,13.02583786064379,77.56587217803555
1535.289246592.png,13.025837840547226,77.56587222518375
1535.714915776.png,13.025837742616332,77.56587263707573
1536.151459104.png,13.02584188506123,77.56586927056289
1536.587542656.png,13.025837309104656,77.56587237448639
1537.017421696.png,13.025837812156832,77.56587238758314
1537.451329728.png,13.025837565256149,77.56587199599109
1537.888502944.png,13.026577250871663,77.56695650686835
1538.314653696.png,13.026600125162506,77.56698711194714
1538.747282688.png,13.024099437300993,77.56577110407035
1539.183475840.png,13.025837896690021,77.56587386751292
1539.620766240.png,13.023601433334361,77.56187199005305
1540.044910400.png,13.025838781257988,77.56587312820284
1540.488720160.png,13.026576058478863,77.56696483245561
1540.915058432.png,13.024098373770402,77.56577229521737
1541.349444384.png,13.025837864152718,77.56587169280193
1541.787364320.png,13.025837504647447,77.56587208242946
1542.216217536.png,13.024098234050417,77.5657744293285
1542.646759200.png,13.025835703293167,77.56587186829803
1543.085205408.png,13.025837479127986,77.5658723980605
1543.521072736.png,13.024098491798688,77.56577291141822
1543.947926208.png,13.02465272970437,77.56534795351126
1544.381361376.png,13.025838203561426,77.56587241705077
1544.816723776.png,13.025833995403875,77.56586805322242
1545.254083648.png,13.025838167515193,77.56587118988774
1545.681339168.png,13.025837948685895,77.5658720359361
1546.122154848.png,13.024098388444184,77.56577521578676
1546.550259712.png,13.024098486694761,77.56577216883397
1546.980280064.png,13.023603282873294,77.56187510052493
1547.415879776.png,13.025156615083079,77.56599855618062
1547.853986496.png,13.023602526852724,77.56187378888806
1548.284964480.png,13.02584005914452,77.56587170720833
1548.717587680.png,,
1549.151569600.png,13.024097272598327,77.56576386682083
1549.585148256.png,13.025837764626864,77.56587213350669
1550.017451904.png,13.025836340641467,77.56586683129811
1550.455279872.png,13.025837833210387,77.56587146557379
1550.876896320.png,13.025159845216487,77.56599974274378
1551.320694912.png,13.025837461264375,77.56587205623602
1551.754567584.png,13.02516537784862,77.56600014350353
1552.177388256.png,13.025837990792992,77.56587135883548
1552.621507680.png,13.025837825235552,77.56587208897784
1553.047939296.png,13.024653264977424,77.56534679838025
1553.482435584.png,,
1553.917325408.png,13.02409843182756,77.56577298214053
1554.345197344.png,13.023602159369299,77.56187315009537
1554.779838048.png,13.023601862703009,77.56187375025272
1555.214767872.png,13.025836935563685,77.56587311707064
1555.649026944.png,13.025837901793908,77.56587187877541
1556.081118848.png,13.024495524616253,77.5679111512882
1556.517639264.png,13.025837777705572,77.56587330762797
1556.951472512.png,13.02409862513876,77.56577328860386
1557.377285056.png,13.025837307190686,77.56587197503633
1557.812633728.png,13.025837851392994,77.56587213678087
1558.250894816.png,13.023600640948231,77.56187553893776
1558.685647712.png,13.023599500218454,77.56188053746608
1559.117963616.png,13.025838788275845,77.56587043879064
1559.552812192.png,13.025836173808054,77.56587246026994
1559.987859872.png,13.025836880058872,77.56587096265959
1560.408992672.png,13.024092939365008,77.56576960515032
1560.844828192.png,13.025836924079924,77.565874346853
1561.279331200.png,13.024098497540606,77.56577279682189
1561.719176288.png,13.025165792540827,77.56599269015807
1562.145638048.png,13.025976913224035,77.56199273054969
1562.588116224.png,13.024495612658841,77.56791145971604
1563.013406016.png,13.025977034760357,77.56199299526723
1563.441204160.png,,
1563.879592096.png,13.025976641761021,77.56199295401255
1564.310772576.png,13.023602216150596,77.56187414937538
1564.747154496.png,,
1565.182531776.png,13.02583744212479,77.5658725571857
1565.618297504.png,13.024097416784258,77.56577225527236
1566.046812384.png,13.025837651703293,77.56587327816034
1566.481683968.png,13.024098471382986,77.56577210793424
1566.916503648.png,13.025982983022045,77.56199194589225
1567.342491904.png,13.025094232604886,77.56705448607775
1567.777159136.png,13.025976831880827,77.56199399225532
1568.211335072.png,13.024098595153191,77.56577337045839
1568.644778336.png,13.024498299233624,77.56791065492239
1569.078344128.png,13.025838671843346,77.56587187550123
1569.513001696.png,13.025837887439213,77.56586997385695
1569.946992640.png,13.025837852987953,77.56587219375162
1570.385405984.png,13.025837680731657,77.56587250217946
1570.808731104.png,13.025977067297635,77.5619927865382
1571.242563296.png,13.023601938624058,77.56187609587595
1571.677404512.png,13.025981631448895,77.56199281174939
1572.111832832.png,13.025094102455304,77.56705374021934
1572.545432896.png,13.025837960807637,77.56587248711823
1572.977326336.png,13.025094548409044,77.56705480891199
1573.411644864.png,13.025837799397108,77.56587267374654
1573.848296512.png,,
1574.281840160.png,,
1574.715746016.png,13.025838526701468,77.56587358986236
1575.144231520.png,13.02449529047402,77.5679119095885
1575.581323968.png,,
1576.015641120.png,13.02583762395088,77.56587261808546
1576.441804768.png,13.0259517319183,77.56198402908647
1576.876764256.png,13.025140264725108,77.56600111724494
1577.309500160.png,13.025837353444691,77.56587237317673
1577.744218656.png,13.025837793336244,77.56587236073483
1578.179100352.png,,
1578.617803072.png,13.025834472936605,77.56587317469622
1579.046075200.png,13.025835044253332,77.56587267440138
1579.480712224.png,13.025837590456598,77.56587284334911
1579.915618112.png,13.025156520660845,77.56599789937992
1580.350386816.png,13.025833314991477,77.56587307712563
1580.774917376.png,13.025836764264366,77.56587353878514
1581.214129248.png,13.02583782874448,77.56587236335419
1581.642293120.png,13.025839291009037,77.56586776378482
1582.078368448.png,13.024635660937097,77.56621889938927
1582.510811296.png,13.02583838889643,77.56587429774028
1582.944442112.png,13.024517908485283,77.5679330752037
1583.382310144.png,13.025837854901923,77.56587218982258
1583.805562560.png,13.025129108227297,77.56594806372688
1584.241922080.png,13.026706360055616,77.56332734252008
1584.679267712.png,13.022860116094268,77.56842807046
1585.112414272.png,13.025837911682698,77.56587243669583
1585.545300512.png,,
1585.979031040.png,13.026715038871421,77.56334135765155
1586.413313024.png,,
1586.847164448.png,13.026713713140621,77.5633369031284
1587.274036736.png,13.026726447939446,77.56335183535792
1587.704235520.png,13.026721329712801,77.5633582409655
1588.141433440.png,13.026720131578834,77.5633605882258
1588.576149632.png,13.026728970528149,77.56336004012792
1589.010075360.png,13.026740646272822,77.56337248267026
1589.445089952.png,13.026737871999575,77.56338846329253
1589.877257088.png,13.026739711945318,77.56338570086609
1590.309093632.png,13.026729484105251,77.56336799900691
1590.743144928.png,13.026727307622881,77.56336309854031
1591.176926976.png,13.026725938828223,77.56336070183987
1591.614411200.png,13.02672471070903,77.56336157375426
1592.037473024.png,13.026724719321818,77.56336132000523
1592.481823936.png,13.026727965384374,77.56336965836181
1592.912406496.png,13.026747650379608,77.5633924620497
1593.336439040.png,13.026747767449656,77.56338388205859
1593.781787328.png,13.026752418033531,77.56338825407236
1594.205088800.png,13.026751323891093,77.56339793386086
1594.639989184.png,13.026745201478237,77.56339151220982
1595.079052736.png,13.026742126714593,77.56338717719429
1595.511418880.png,13.026741353797034,77.56337871474625
1595.938155968.png,13.0267454375323,77.56338161436088
1596.382005568.png,13.026738391956503,77.56338412893183
1596.804266848.png,13.026740192028242,77.56338240180139
1597.244264352.png,13.026739992020282,77.56339173157994
1597.674560288.png,13.02674292738445,77.56339286968522
1598.108511040.png,13.02673647385771,77.56338792468978
1598.542735936.png,13.026738054462985,77.56338565797432
1598.984464704.png,13.025838004190708,77.56587223369662
1599.408964064.png,13.026576290705181,77.56696378013386
1599.837427136.png,13.026737596390506,77.56338206128656
1600.276795936.png,13.026576929327547,77.56696432430275
1600.706894112.png,13.02515594647162,77.5659980401697
1601.140086432.png,13.02584358561363,77.56586309676733
1601.574462304.png,13.02449533768526,77.5679084474696
1602.011945952.png,,
1602.442701472.png,,
1602.869059072.png,,
1603.304140256.png,,
1603.742856864.png,,
1604.173229792.png,,
1604.617370624.png,,
1605.045822976.png,,
1605.482590624.png,,
1605.913496512.png,,
1606.336251200.png,,
1606.771935392.png,,
1607.211369792.png,,
1607.640637344.png,,
1608.077348032.png,,
1608.510861120.png,,
1608.939876480.png,,
1609.374191840.png,,
1609.803871904.png,,
1610.242266304.png,,
1610.675922688.png,,
1611.102783072.png,,
1611.545824192.png,,
1611.972809376.png,,
1612.409724064.png,,
1612.837923488.png,,
1613.275134272.png,,
1613.702910976.png,,
1614.146618656.png,,
1614.573711072.png,,
1615.006251008.png,,
